Instance,spt_makespan,spt_solve_time,mwkr_makespan,mwkr_solve_time,mopr_makespan,mopr_solve_time,lpt_makespan,lpt_solve_time,lifo_makespan,lifo_solve_time,lor_makespan,lor_solve_time
27,123.75,0.00033593177795410156,114.25,0.0010402202606201172,114.25,0.0009639263153076172,117.5,0.0008225440979003906,158.5,0.0010287761688232422,114.25,0.0007088184356689453
28,157.75,0.0003223419189453125,139.25,0.0006847381591796875,142.0,0.0009636878967285156,159.0,0.0007448196411132812,146.5,0.0010106563568115234,142.0,0.0006780624389648438
29,107.25,0.0008213520050048828,115.75,0.0006923675537109375,107.25,0.0009534358978271484,115.75,0.0007059574127197266,157.5,0.0010085105895996094,107.25,0.0006520748138427734
30,136.0,0.00032901763916015625,138.75,0.000690460205078125,135.5,0.0009567737579345703,138.0,0.0007588863372802734,143.0,0.014445781707763672,135.5,0.0006840229034423828
31,115.5,0.0003376007080078125,107.5,0.0006911754608154297,107.5,0.0009610652923583984,110.5,0.0009298324584960938,139.5,0.0014464855194091797,107.5,0.0007081031799316406
32,156.75,0.0003275871276855469,127.0,0.0006902217864990234,139.0,0.0009522438049316406,171.0,0.0011425018310546875,171.0,0.001613616943359375,139.0,0.0007081031799316406
33,134.5,0.00032901763916015625,123.0,0.0006911754608154297,118.5,0.0009572505950927734,133.0,0.0011267662048339844,172.0,0.001596212387084961,118.5,0.0007030963897705078
34,139.25,0.0003211498260498047,129.25,0.0006902217864990234,109.25,0.0006983280181884766,127.25,0.0011191368103027344,176.0,0.001659393310546875,109.25,0.0006985664367675781
35,109.75,0.0003192424774169922,123.5,0.0006878376007080078,123.5,0.0006198883056640625,123.5,0.0011353492736816406,159.5,0.0016553401947021484,123.5,0.0006191730499267578
36,104.75,0.00032067298889160156,99.0,0.0006854534149169922,110.75,0.0006239414215087891,120.5,0.0011415481567382812,125.5,0.0016427040100097656,110.75,0.000644683837890625
37,137.75,0.0003197193145751953,130.0,0.0006918907165527344,130.0,0.0006170272827148438,130.25,0.0009677410125732422,160.5,0.0012123584747314453,130.0,0.000640869140625
38,112.5,0.0003261566162109375,110.0,0.0006897449493408203,116.75,0.0006129741668701172,121.0,0.0009889602661132812,154.0,0.0010840892791748047,116.75,0.0006248950958251953
39,119.5,0.01685357093811035,101.25,0.0006825923919677734,108.75,0.0006194114685058594,140.25,0.0010988712310791016,147.0,0.0009405612945556641,108.75,0.0006134510040283203
40,95.5,0.00046443939208984375,89.0,0.0006849765777587891,83.25,0.0006120204925537109,97.5,0.0009143352508544922,114.0,0.001068115234375,83.25,0.0006036758422851562
41,136.75,0.0005283355712890625,152.75,0.0006871223449707031,154.0,0.0006155967712402344,152.75,0.0007185935974121094,171.0,0.0009253025054931641,154.0,0.0004239082336425781
42,112.75,0.0005753040313720703,110.75,0.0005443096160888672,111.5,0.0006146430969238281,107.5,0.0007185935974121094,130.5,0.0009121894836425781,111.5,0.0004227161407470703
43,110.25,0.0005846023559570312,99.5,0.046897172927856445,98.25,0.0006136894226074219,126.25,0.000720977783203125,127.5,0.05063295364379883,98.25,0.031199932098388672
44,141.0,0.0005779266357421875,135.75,0.0006737709045410156,122.75,0.0006139278411865234,132.5,0.000720977783203125,153.0,0.0016546249389648438,122.75,0.0011744499206542969
45,127.75,0.0005936622619628906,122.75,0.0006368160247802734,123.5,0.0006136894226074219,115.25,0.0006580352783203125,178.0,0.001714468002319336,123.5,0.001116037368774414
46,107.75,0.0005772113800048828,112.25,0.0006389617919921875,105.25,0.0006105899810791016,125.75,0.0006604194641113281,165.0,0.0018200874328613281,105.25,0.0011348724365234375
47,112.5,0.0005679130554199219,103.0,0.0006325244903564453,100.75,0.000606536865234375,99.0,0.0006380081176757812,124.5,0.0017919540405273438,100.75,0.001115560531616211
48,119.25,0.0005617141723632812,104.75,0.0006489753723144531,106.5,0.0006093978881835938,113.75,0.0006258487701416016,132.0,0.0017986297607421875,106.5,0.0011138916015625
49,132.0,0.0005624294281005859,134.75,0.0008702278137207031,127.25,0.009566307067871094,134.5,0.0006327629089355469,175.5,0.0018353462219238281,127.25,0.0011184215545654297
Average,126.47,0.0007869529724121093,119.46,0.0027218389511108397,119.49,0.0017482852935791016,127.795,0.0015544795989990234,153.75,0.004416384696960449,119.49,0.002247052192687988
