Instance,spt_makespan,spt_solve_time,mwkr_makespan,mwkr_solve_time,mopr_makespan,mopr_solve_time,lpt_makespan,lpt_solve_time,lifo_makespan,lifo_solve_time,lor_makespan,lor_solve_time
36,4129.0,0.08867335319519043,3851.5,0.0385587215423584,3904.0,0.022696971893310547,4358.25,0.06964445114135742,5822.0,0.1392807960510254,3904.0,0.030523061752319336
37,4355.5,0.03789472579956055,3955.0,0.08496904373168945,4140.5,0.040313005447387695,4333.0,0.049169301986694336,5618.5,0.09996223449707031,4140.5,0.07366943359375
38,4252.0,0.03604292869567871,3874.0,0.06531286239624023,3838.75,0.06589126586914062,4467.25,0.07707953453063965,5435.5,0.12877726554870605,3838.75,0.07618427276611328
39,4280.25,0.036133527755737305,4047.75,0.05771446228027344,4090.0,0.1318526268005371,4243.25,0.06905174255371094,5643.5,0.12116479873657227,4090.0,0.04219365119934082
40,4576.5,0.0803842544555664,4177.75,0.0423741340637207,4046.75,0.037439584732055664,4499.25,0.07277679443359375,5857.5,0.09523534774780273,4046.75,0.039041757583618164
41,4626.5,0.04903554916381836,4325.75,0.10959291458129883,4262.75,0.03824663162231445,4489.0,0.06721019744873047,5911.5,0.18993282318115234,4262.75,0.07056379318237305
42,4564.0,0.07113933563232422,4347.5,0.06997132301330566,4139.75,0.03917574882507324,4505.0,0.06758856773376465,5869.5,0.10758543014526367,4139.75,0.028911590576171875
43,4292.5,0.04688882827758789,4312.0,0.06129312515258789,4375.5,0.08213686943054199,4374.75,0.12211251258850098,5896.0,0.09794163703918457,4375.5,0.1029813289642334
44,4466.75,0.09438538551330566,4062.0,0.11328673362731934,4044.0,0.06992030143737793,5113.5,0.024290800094604492,5741.0,0.1361372470855713,4044.0,0.032560110092163086
45,4074.0,0.029509544372558594,3905.5,0.06723952293395996,4032.25,0.07412838935852051,4165.75,0.018528461456298828,5522.0,0.12992453575134277,4032.25,0.07161784172058105
46,4271.0,0.09485340118408203,4149.25,0.03303027153015137,3924.0,0.06709671020507812,4596.75,0.04715752601623535,6249.0,0.16992425918579102,3924.0,0.06396746635437012
47,4524.75,0.02608776092529297,4072.5,0.03310680389404297,4162.75,0.06379270553588867,4366.0,0.11666536331176758,5679.5,0.13391971588134766,4162.75,0.040708303451538086
48,4506.0,0.02924799919128418,4215.0,0.1259753704071045,4064.25,0.06767940521240234,4705.0,0.06641793251037598,5767.0,0.13245391845703125,4064.25,0.038628578186035156
49,4283.75,0.07670092582702637,3765.75,0.06565070152282715,3660.25,0.08031105995178223,4010.0,0.06686663627624512,5609.5,0.10416984558105469,3660.25,0.07576298713684082
Average,4453.81,0.05428301334381103,4044.79,0.06061723232269287,4061.62,0.06018902778625488,4486.69,0.06326094150543213,5748.96,0.12940750598907472,4061.62,0.05817427635192871
