Instance,spt_makespan,spt_solve_time,mwkr_makespan,mwkr_solve_time,mopr_makespan,mopr_solve_time,lpt_makespan,lpt_solve_time,lifo_makespan,lifo_solve_time,lor_makespan,lor_solve_time
18,2607.0,0.00916290283203125,2439.5,0.013384819030761719,2393.75,0.010387420654296875,2657.75,0.018823623657226562,2585.5,0.03382253646850586,2393.75,0.010744571685791016
19,2706.5,0.06540155410766602,2307.75,0.00936746597290039,2317.25,0.02303290367126465,2536.75,0.005364656448364258,2354.5,0.015866994857788086,2317.25,0.008888959884643555
20,2521.5,0.010637760162353516,2373.5,0.0066814422607421875,2587.0,0.006511211395263672,2699.0,0.00934600830078125,2561.0,0.029457569122314453,2587.0,0.05173683166503906
21,2457.5,0.05829334259033203,2289.25,0.02696847915649414,2372.25,0.005516767501831055,2341.0,0.06408834457397461,2463.5,0.07507610321044922,2372.25,0.00888371467590332
22,2501.0,0.011004209518432617,2399.0,0.010499715805053711,2267.25,0.016774415969848633,2448.75,0.010371685028076172,2540.0,0.02835249900817871,2267.25,0.03159666061401367
23,2779.0,0.05991196632385254,2413.75,0.055204153060913086,2646.5,0.010625839233398438,2748.75,0.04071307182312012,2409.5,0.06977319717407227,2646.5,0.011300325393676758
24,2468.5,0.010950803756713867,2308.5,0.009128093719482422,2289.25,0.05754804611206055,2472.25,0.009919404983520508,2444.5,0.025270938873291016,2289.25,0.020874738693237305
25,2366.25,0.007714033126831055,2275.0,0.06147265434265137,2250.75,0.00975656509399414,2579.75,0.016104936599731445,2504.5,0.06908965110778809,2250.75,0.010720491409301758
26,2339.25,0.023843050003051758,2222.75,0.013663291931152344,2288.25,0.026453495025634766,2341.75,0.009675979614257812,2586.5,0.03074049949645996,2288.25,0.008175373077392578
27,2513.75,0.010395050048828125,2414.0,0.04964804649353027,2371.5,0.010755300521850586,2332.25,0.03910374641418457,2356.0,0.014748811721801758,2371.5,0.0575556755065918
28,2356.0,0.034911394119262695,2249.0,0.01300501823425293,2022.0,0.04846000671386719,2531.75,0.01111602783203125,2150.5,0.0769650936126709,2022.0,0.00954127311706543
29,2220.5,0.010096549987792969,2137.25,0.008678913116455078,2273.75,0.010734319686889648,2516.25,0.008733034133911133,2557.0,0.04912090301513672,2273.75,0.0382685661315918
30,2347.25,0.01816415786743164,2278.0,0.0070819854736328125,2334.0,0.008418798446655273,2529.0,0.0352320671081543,2274.0,0.052263498306274414,2334.0,0.010385990142822266
31,2652.0,0.008389472961425781,2282.5,0.018810749053955078,2296.75,0.007367134094238281,2402.0,0.010696887969970703,2409.0,0.06437540054321289,2296.75,0.060120582580566406
32,2868.0,0.006252765655517578,2441.5,0.010280847549438477,2395.75,0.015708208084106445,2670.0,0.015852689743041992,2511.5,0.06675601005554199,2395.75,0.010504484176635742
33,2581.75,0.02252054214477539,2238.5,0.06046485900878906,2272.25,0.005033969879150391,2417.0,0.010062932968139648,2615.0,0.049228668212890625,2272.25,0.006787538528442383
34,2886.25,0.010733604431152344,2769.5,0.014008522033691406,2731.75,0.008684396743774414,2934.5,0.017038345336914062,2587.0,0.017564773559570312,2731.75,0.016501665115356445
35,2555.0,0.06732678413391113,2318.0,0.03409171104431152,2491.75,0.0707244873046875,2514.5,0.02809429168701172,2515.0,0.022847890853881836,2491.75,0.009901046752929688
36,2710.75,0.011284589767456055,2624.25,0.010631322860717773,2643.5,0.010176658630371094,3083.5,0.006976127624511719,2526.5,0.02887892723083496,2643.5,0.06046581268310547
37,2610.0,0.021358966827392578,2579.25,0.009517431259155273,2577.25,0.018969058990478516,2669.25,0.04148983955383301,2475.5,0.02480006217956543,2577.25,0.01044917106628418
38,2668.25,0.010570049285888672,2438.75,0.00773310661315918,2416.75,0.010620355606079102,2629.0,0.010772228240966797,2462.5,0.07987856864929199,2416.75,0.050499677658081055
39,2543.25,0.007604122161865234,2545.75,0.02289605140686035,2336.25,0.054787635803222656,2654.5,0.05365872383117676,2594.0,0.040845394134521484,2336.25,0.010115385055541992
40,2163.5,0.05733847618103027,2140.5,0.008826732635498047,2151.75,0.011606931686401367,2343.75,0.009700775146484375,2426.5,0.032824039459228516,2151.75,0.007802248001098633
41,2400.5,0.009793281555175781,2208.5,0.007672548294067383,2272.5,0.008782625198364258,2313.0,0.015814542770385742,2403.5,0.039656877517700195,2272.5,0.015501260757446289
42,2410.0,0.020659685134887695,2287.25,0.05411124229431152,2237.25,0.013416767120361328,2452.0,0.00911259651184082,2318.0,0.01599407196044922,2237.25,0.008409976959228516
43,2580.75,0.012217998504638672,2509.0,0.011124610900878906,2317.25,0.01036977767944336,2699.25,0.0075643062591552734,2484.5,0.0715630054473877,2317.25,0.0570683479309082
44,2411.5,0.008876562118530273,2304.0,0.04626798629760742,2369.75,0.03482699394226074,2600.0,0.04375600814819336,2601.0,0.020348310470581055,2369.75,0.010113954544067383
45,2600.5,0.015049219131469727,2478.75,0.012334108352661133,2325.75,0.009532451629638672,2485.25,0.010747194290161133,2535.5,0.06835436820983887,2325.75,0.05596518516540527
46,2481.25,0.011588573455810547,2237.25,0.013725996017456055,2329.75,0.058397769927978516,2474.25,0.03258037567138672,2306.5,0.039316654205322266,2329.75,0.011933088302612305
47,2384.25,0.02296614646911621,2393.0,0.009166717529296875,2103.75,0.01049351692199707,2285.25,0.010653495788574219,2375.5,0.03001856803894043,2103.75,0.05352926254272461
48,2441.75,0.009496927261352539,2144.0,0.020995140075683594,2351.25,0.0067713260650634766,2225.75,0.018593311309814453,2311.0,0.028316259384155273,2351.25,0.010545492172241211
49,2404.25,0.01950812339782715,2167.0,0.011144161224365234,2148.75,0.03709101676940918,2489.75,0.011442899703979492,2432.5,0.015550613403320312,2148.75,0.008607149124145508
Average,2524.755,0.02011538505554199,2346.07,0.02273961067199707,2341.39,0.021890830993652344,2529.095,0.01933328151702881,2475.93,0.04247040748596191,2341.39,0.024380664825439453
