Instance,spt,spt_time,mwkr,mwkr_time,mor,mor_time,lpt,lpt_time,lifo,lifo_time,lor,lor_time,fifo,fifo_time
32,7765.5,0.03947854042053223,15508.75,0.18796849250793457,17776.75,0.16361141204833984,12339.75,0.03886914253234863,15954.5,0.03849196434020996,17217.75,0.15441584587097168,3763.25,0.046192169189453125
33,8339.75,0.0379788875579834,14249.75,0.17798566818237305,16007.0,0.16701889038085938,10085.0,0.03861594200134277,17190.75,0.0717921257019043,18714.25,0.1572704315185547,3774.0,0.046025991439819336
34,9027.0,0.03964066505432129,16508.0,0.18974018096923828,15450.25,0.1610715389251709,11653.75,0.038932085037231445,15792.0,0.03821611404418945,16454.75,0.14978480339050293,3763.25,0.046288490295410156
35,9995.0,0.038744211196899414,17655.5,0.1941547393798828,12775.0,0.14265084266662598,10747.25,0.03847908973693848,16756.5,0.03859210014343262,15675.5,0.1500859260559082,3827.25,0.04617476463317871
36,10015.5,0.03885006904602051,15018.75,0.18876171112060547,17641.5,0.16871881484985352,11189.5,0.038300275802612305,14855.5,0.03839755058288574,16466.0,0.1777949333190918,3525.5,0.046182870864868164
37,8668.0,0.039586782455444336,15489.75,0.18059611320495605,15162.5,0.14986896514892578,12304.5,0.038575172424316406,15759.0,0.03839445114135742,16124.25,0.14815187454223633,3576.5,0.046416521072387695
38,9734.75,0.03826117515563965,17594.0,0.19351506233215332,15394.0,0.1634197235107422,11144.25,0.03802776336669922,13968.75,0.03841400146484375,14700.5,0.1464376449584961,3388.25,0.046042680740356445
39,7917.25,0.03871297836303711,14374.75,0.18404364585876465,13777.0,0.15010833740234375,12126.0,0.03872942924499512,14969.75,0.037871360778808594,14746.5,0.1456899642944336,3960.5,0.0710148811340332
40,8896.5,0.038974761962890625,16089.0,0.19028711318969727,14861.75,0.1562654972076416,10588.25,0.03897356986999512,15066.25,0.038124799728393555,15041.0,0.14508914947509766,3499.25,0.046071767807006836
41,8772.25,0.03925013542175293,15410.5,0.17476272583007812,17882.25,0.16870379447937012,13051.5,0.03880953788757324,18625.5,0.03847670555114746,18489.25,0.15481233596801758,3563.75,0.04663538932800293
42,10690.25,0.03932976722717285,14858.25,0.18896150588989258,13755.75,0.15448546409606934,10393.75,0.0387730598449707,15780.5,0.039025306701660156,15079.25,0.14713215827941895,3696.5,0.04607510566711426
43,11070.75,0.03818321228027344,19252.5,0.19133400917053223,20017.5,0.1704246997833252,14121.0,0.03779292106628418,16569.75,0.03907942771911621,19264.0,0.1575021743774414,3658.0,0.04634976387023926
44,10058.75,0.03921365737915039,16766.25,0.18718695640563965,13806.5,0.15240192413330078,12487.25,0.03886270523071289,15060.25,0.03876781463623047,16924.0,0.14635729789733887,3568.25,0.04639887809753418
45,10029.25,0.038649797439575195,16444.0,0.1857316493988037,13509.0,0.1566917896270752,11762.25,0.037894248962402344,15275.5,0.03762626647949219,15681.5,0.1501786708831787,3454.25,0.04654264450073242
46,8971.25,0.03851628303527832,17093.25,0.17609119415283203,13739.0,0.15614104270935059,9367.75,0.0379638671875,16943.25,0.03806185722351074,17031.25,0.15154743194580078,3646.5,0.04635930061340332
47,9193.25,0.07224464416503906,14724.5,0.18092727661132812,15463.0,0.14408445358276367,11196.25,0.038253068923950195,14595.25,0.03778481483459473,19413.25,0.15917229652404785,3713.0,0.04653811454772949
48,8714.5,0.038741350173950195,18010.75,0.19319796562194824,17671.5,0.16248846054077148,11511.75,0.0394287109375,17837.0,0.037514686584472656,17642.25,0.14928412437438965,3775.0,0.0463409423828125
49,8511.5,0.03979849815368652,13921.5,0.18039655685424805,13454.0,0.1469275951385498,11440.0,0.03909015655517578,14744.25,0.03813624382019043,14851.25,0.14380574226379395,3396.75,0.04654693603515625
Average,9271.85,0.04028407573699951,16014.455,0.18789464473724365,15481.865,0.16001760959625244,11077.72,0.03996510982513428,15747.78,0.03930205821990967,16770.075,0.1510984992980957,3604.99,0.047314391136169434
